"ReportingCountry","country_name","Year","Pathogen","Class","PCU_ANIMALS","NS","Tested","PR_h","pathogen_name","class_name"
"MS15","Member State 15",2018,"CAMCOL","QALL",2.93197531400694,50,52,0.961538461538462,"C. coli","fluoroquinolones and other quinolones"
"MS15","Member State 15",2018,"SLMSPP","QALL",2.91124746841848,66,592,0.111486486486486,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS15","Member State 15",2019,"CAMJEJ","TET",1.65729755583738,247,547,0.451553930530165,"C. jejuni","tetracyclines"
"MS15","Member State 15",2019,"CAMCOL","TET",1.25149508946692,41,61,0.672131147540984,"C. coli","tetracyclines"
"MS15","Member State 15",2019,"ESCCOL","AMP",4.56033650735381,686,1129,0.607617360496014,"E. coli","aminopenicillins"
"MS15","Member State 15",2019,"SLMSPP","AMP",7.69556802846305,111,712,0.155898876404494,"Salmonella spp.","aminopenicillins"
"MS15","Member State 15",2019,"ESCCOL","CEPH",0.241742034844475,189,1132,0.166961130742049,"E. coli","third- and fourth-generation cephalosporins "
"MS15","Member State 15",2019,"SLMSPP","CEPH",0.149785889630002,0,601,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS15","Member State 15",2019,"CAMJEJ","MAC",0.469796435570196,6,756,0.00793650793650794,"C. jejuni","macrolides"
"MS15","Member State 15",2019,"CAMCOL","MAC",0.556434498264304,1,61,0.0163934426229508,"C. coli","macrolides"
"MS15","Member State 15",2019,"ESCCOL","QALL",1.76881257927139,216,1129,0.191319751992914,"E. coli","fluoroquinolones and other quinolones"
"MS15","Member State 15",2019,"CAMJEJ","QALL",1.66027721196434,707,751,0.941411451398136,"C. jejuni","fluoroquinolones and other quinolones"
"MS15","Member State 15",2019,"CAMCOL","QALL",1.45055108858157,58,61,0.950819672131147,"C. coli","fluoroquinolones and other quinolones"
"MS15","Member State 15",2019,"SLMSPP","QALL",0.992171506725825,76,589,0.129032258064516,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS15","Member State 15",2020,"ESCCOL","AMP",5.23438457186789,662,1138,0.581722319859402,"E. coli","aminopenicillins"
"MS15","Member State 15",2020,"ESCCOL","CEPH",0.0897853442406467,191,1142,0.167250437828371,"E. coli","third- and fourth-generation cephalosporins "
"MS15","Member State 15",2020,"ESCCOL","QALL",1.45790606109382,238,1136,0.209507042253521,"E. coli","fluoroquinolones and other quinolones"
"MS15","Member State 15",2021,"CAMJEJ","TET",3.48932415099664,50,97,0.515463917525773,"C. jejuni","tetracyclines"
"MS15","Member State 15",2021,"CAMCOL","TET",2.64549583636466,1,5,0.2,"C. coli","tetracyclines"
"MS15","Member State 15",2021,"ESCCOL","AMP",9.01903028852816,654,1147,0.570183086312119,"E. coli","aminopenicillins"
"MS15","Member State 15",2021,"SLMSPP","AMP",4.53921647214857,39,212,0.183962264150943,"Salmonella spp.","aminopenicillins"
"MS15","Member State 15",2021,"ESCCOL","CEPH",0.154882294199473,154,1153,0.133564614050304,"E. coli","third- and fourth-generation cephalosporins "
"MS15","Member State 15",2021,"SLMSPP","CEPH",0.160445352665376,0,142,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS15","Member State 15",2021,"CAMJEJ","MAC",1.74934030587563,5,206,0.0242718446601942,"C. jejuni","macrolides"
"MS15","Member State 15",2021,"CAMCOL","MAC",1.73297485962507,2,11,0.181818181818182,"C. coli","macrolides"
"MS15","Member State 15",2021,"ESCCOL","QALL",0.93224965294787,214,1139,0.187884108867428,"E. coli","fluoroquinolones and other quinolones"
"MS15","Member State 15",2021,"CAMJEJ","QALL",1.1511545418523,188,206,0.912621359223301,"C. jejuni","fluoroquinolones and other quinolones"
"MS15","Member State 15",2021,"CAMCOL","QALL",0.75415773924224,9,11,0.818181818181818,"C. coli","fluoroquinolones and other quinolones"
"MS15","Member State 15",2021,"SLMSPP","QALL",1.01235880315275,32,201,0.159203980099502,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2014,"CAMJEJ","TET",15.9375983016909,392,762,0.514435695538058,"C. jejuni","tetracyclines"
"MS24","Member State 24",2014,"CAMCOL","TET",15.9548501802118,52,73,0.712328767123288,"C. coli","tetracyclines"
"MS24","Member State 24",2014,"SLMSPP","TET",13.5135261595924,36,110,0.327272727272727,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2014,"ESCCOL","AMP",3.36911818747184,221,371,0.595687331536388,"E. coli","aminopenicillins"
"MS24","Member State 24",2014,"SLMSPP","AMP",2.74064612506126,9,72,0.125,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2014,"ESCCOL","CEPH",0.557082794439059,54,368,0.146739130434783,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2014,"SLMSPP","CEPH",0.688784046529838,2,110,0.0181818181818182,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2014,"CAMJEJ","MAC",0.93850650421194,1,762,0.00131233595800525,"C. jejuni","macrolides"
"MS24","Member State 24",2014,"CAMCOL","MAC",0.705672021879648,5,73,0.0684931506849315,"C. coli","macrolides"
"MS24","Member State 24",2014,"ESCCOL","QALL",0.773258722958738,107,368,0.290760869565217,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2014,"CAMJEJ","QALL",0.601077985010216,483,761,0.634691195795007,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2014,"CAMCOL","QALL",0.753188357677395,51,73,0.698630136986301,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2014,"SLMSPP","QALL",0.78205371734297,11,110,0.1,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2015,"CAMJEJ","TET",11.6393781879812,92,224,0.410714285714286,"C. jejuni","tetracyclines"
"MS24","Member State 24",2015,"CAMCOL","TET",10.0522661734758,18,22,0.818181818181818,"C. coli","tetracyclines"
"MS24","Member State 24",2015,"SLMSPP","TET",14.6217051328472,55,105,0.523809523809524,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2015,"ESCCOL","AMP",3.31834721352649,215,347,0.619596541786744,"E. coli","aminopenicillins"
"MS24","Member State 24",2015,"SLMSPP","AMP",3.10927086909355,33,106,0.311320754716981,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2015,"ESCCOL","CEPH",0.573123345588954,39,347,0.112391930835735,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2015,"SLMSPP","CEPH",0.652876861614129,0,106,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2015,"CAMJEJ","MAC",0.955089527712206,0,224,0,"C. jejuni","macrolides"
"MS24","Member State 24",2015,"CAMCOL","MAC",1.27441303715522,5,22,0.227272727272727,"C. coli","macrolides"
"MS24","Member State 24",2015,"ESCCOL","QALL",0.817089078904259,74,347,0.213256484149856,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2015,"CAMJEJ","QALL",0.943673902723577,152,224,0.678571428571429,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2015,"CAMCOL","QALL",1.06434673470281,18,22,0.818181818181818,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2015,"SLMSPP","QALL",0.836932810310771,18,106,0.169811320754717,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2016,"CAMJEJ","TET",12.6912592984368,218,457,0.477024070021882,"C. jejuni","tetracyclines"
"MS24","Member State 24",2016,"CAMCOL","TET",13.317546335216,37,53,0.69811320754717,"C. coli","tetracyclines"
"MS24","Member State 24",2016,"SLMSPP","TET",15.1110261017172,29,105,0.276190476190476,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2016,"ESCCOL","AMP",3.11349578021226,222,419,0.529832935560859,"E. coli","aminopenicillins"
"MS24","Member State 24",2016,"SLMSPP","AMP",3.06011928653874,26,105,0.247619047619048,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2016,"ESCCOL","CEPH",0.741440420013755,69,418,0.165071770334928,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2016,"SLMSPP","CEPH",0.779113997434459,0,105,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2016,"CAMJEJ","MAC",0.878816687839337,2,457,0.00437636761487965,"C. jejuni","macrolides"
"MS24","Member State 24",2016,"CAMCOL","MAC",0.560620822688888,8,53,0.150943396226415,"C. coli","macrolides"
"MS24","Member State 24",2016,"ESCCOL","QALL",0.613488288445388,114,418,0.272727272727273,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2016,"CAMJEJ","QALL",0.854290442337401,299,457,0.654266958424508,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2016,"CAMCOL","QALL",1.30649336905292,42,53,0.792452830188679,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2016,"SLMSPP","QALL",0.611764791554685,6,105,0.0571428571428571,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2017,"CAMJEJ","TET",15.0562366057864,249,529,0.47069943289225,"C. jejuni","tetracyclines"
"MS24","Member State 24",2017,"CAMCOL","TET",18.5414526646719,52,67,0.776119402985075,"C. coli","tetracyclines"
"MS24","Member State 24",2017,"SLMSPP","TET",11.9337385426946,3,5,0.6,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2017,"ESCCOL","AMP",3.44680705206413,261,433,0.602771362586605,"E. coli","aminopenicillins"
"MS24","Member State 24",2017,"SLMSPP","AMP",6.76628172833989,39,116,0.336206896551724,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2017,"ESCCOL","CEPH",0.791514053353603,64,433,0.147806004618938,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2017,"SLMSPP","CEPH",0.52875398095662,6,116,0.0517241379310345,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2017,"CAMJEJ","MAC",1.26387949412652,0,529,0,"C. jejuni","macrolides"
"MS24","Member State 24",2017,"CAMCOL","MAC",0.973996591241015,8,67,0.119402985074627,"C. coli","macrolides"
"MS24","Member State 24",2017,"ESCCOL","QALL",0.792687803845255,106,433,0.244803695150115,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2017,"CAMJEJ","QALL",0.730639629017982,354,529,0.669187145557656,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2017,"CAMCOL","QALL",0.73120537551728,51,67,0.761194029850746,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2017,"SLMSPP","QALL",0.652593268885532,1,116,0.00862068965517241,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2018,"CAMJEJ","TET",8.13455429649032,280,501,0.558882235528942,"C. jejuni","tetracyclines"
"MS24","Member State 24",2018,"CAMCOL","TET",8.09520010875143,63,81,0.777777777777778,"C. coli","tetracyclines"
"MS24","Member State 24",2018,"SLMSPP","TET",15.1443815871096,52,120,0.433333333333333,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2018,"ESCCOL","AMP",2.32231046444067,240,420,0.571428571428571,"E. coli","aminopenicillins"
"MS24","Member State 24",2018,"SLMSPP","AMP",3.96105749507885,46,121,0.380165289256198,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2018,"ESCCOL","CEPH",0.729722101876899,58,424,0.136792452830189,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2018,"SLMSPP","CEPH",0.444362403309726,0,89,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2018,"CAMJEJ","MAC",1.04121307144692,4,500,0.008,"C. jejuni","macrolides"
"MS24","Member State 24",2018,"CAMCOL","MAC",0.743632004749401,8,81,0.0987654320987654,"C. coli","macrolides"
"MS24","Member State 24",2018,"ESCCOL","QALL",0.959319437781214,95,418,0.227272727272727,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2018,"CAMJEJ","QALL",0.617877171931219,324,501,0.646706586826347,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2018,"CAMCOL","QALL",0.847448494126698,59,81,0.728395061728395,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2018,"SLMSPP","QALL",0.90070627743972,5,121,0.0413223140495868,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2019,"CAMJEJ","TET",8.09294228739168,114,237,0.481012658227848,"C. jejuni","tetracyclines"
"MS24","Member State 24",2019,"CAMCOL","TET",10.5606835162782,24,34,0.705882352941177,"C. coli","tetracyclines"
"MS24","Member State 24",2019,"SLMSPP","TET",15.0095361786936,48,130,0.369230769230769,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2019,"ESCCOL","AMP",3.44684954893599,297,492,0.603658536585366,"E. coli","aminopenicillins"
"MS24","Member State 24",2019,"SLMSPP","AMP",2.5478756981842,38,131,0.290076335877863,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2019,"ESCCOL","CEPH",0.543152218866394,67,492,0.136178861788618,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2019,"SLMSPP","CEPH",0.522140492202701,0,131,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2019,"CAMJEJ","MAC",1.79342050814217,2,237,0.00843881856540084,"C. jejuni","macrolides"
"MS24","Member State 24",2019,"CAMCOL","MAC",2.11138854993286,3,34,0.0882352941176471,"C. coli","macrolides"
"MS24","Member State 24",2019,"ESCCOL","QALL",0.882385765577186,121,492,0.245934959349594,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2019,"CAMJEJ","QALL",0.78177741157158,128,237,0.540084388185654,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2019,"CAMCOL","QALL",0.893722920465937,20,34,0.588235294117647,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2019,"SLMSPP","QALL",1.03446747557693,6,131,0.0458015267175573,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2020,"CAMJEJ","TET",21.0873662760151,107,200,0.535,"C. jejuni","tetracyclines"
"MS24","Member State 24",2020,"CAMCOL","TET",13.7262803044166,16,26,0.615384615384615,"C. coli","tetracyclines"
"MS24","Member State 24",2020,"SLMSPP","TET",13.2468372445849,25,90,0.277777777777778,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2020,"ESCCOL","AMP",3.67486841745546,230,427,0.53864168618267,"E. coli","aminopenicillins"
"MS24","Member State 24",2020,"SLMSPP","AMP",4.64094380666816,27,90,0.3,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2020,"ESCCOL","CEPH",0.594767414264559,49,428,0.114485981308411,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2020,"SLMSPP","CEPH",0.418163877252355,0,90,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2020,"CAMJEJ","MAC",0.591031250752606,0,200,0,"C. jejuni","macrolides"
"MS24","Member State 24",2020,"CAMCOL","MAC",0.538228672121105,2,26,0.0769230769230769,"C. coli","macrolides"
"MS24","Member State 24",2020,"ESCCOL","QALL",0.797840983984429,108,428,0.252336448598131,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2020,"CAMJEJ","QALL",0.68377625749455,142,200,0.71,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2020,"CAMCOL","QALL",0.704215102511044,23,26,0.884615384615385,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2020,"SLMSPP","QALL",0.947433082686714,3,90,0.0333333333333333,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"CAMJEJ","TET",2.80818947277029,74,187,0.39572192513369,"C. jejuni","tetracyclines"
"MS24","Member State 24",2021,"CAMCOL","TET",4.8878354036093,9,21,0.428571428571429,"C. coli","tetracyclines"
"MS24","Member State 24",2021,"SLMSPP","TET",4.8343249930476,31,116,0.267241379310345,"Salmonella spp.","tetracyclines"
"MS24","Member State 24",2021,"ESCCOL","AMP",2.83752611130329,202,352,0.573863636363636,"E. coli","aminopenicillins"
"MS24","Member State 24",2021,"SLMSPP","AMP",2.68198658209275,30,116,0.258620689655172,"Salmonella spp.","aminopenicillins"
"MS24","Member State 24",2021,"ESCCOL","CEPH",0.468600456096799,41,354,0.115819209039548,"E. coli","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2021,"SLMSPP","CEPH",0.452935541302027,0,116,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS24","Member State 24",2021,"CAMJEJ","MAC",0.946313504119313,2,187,0.0106951871657754,"C. jejuni","macrolides"
"MS24","Member State 24",2021,"CAMCOL","MAC",0.808336953312576,0,21,0,"C. coli","macrolides"
"MS24","Member State 24",2021,"ESCCOL","QALL",0.688822718792477,89,354,0.251412429378531,"E. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"CAMJEJ","QALL",0.5591433070756,136,187,0.727272727272727,"C. jejuni","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"CAMCOL","QALL",1.21941856618655,13,21,0.619047619047619,"C. coli","fluoroquinolones and other quinolones"
"MS24","Member State 24",2021,"SLMSPP","QALL",0.693020205257887,25,116,0.21551724137931,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2017,"CAMJEJ","TET",10.3309380802492,12,16,0.75,"C. jejuni","tetracyclines"
"MS8","Member State 8",2017,"CAMCOL","TET",12.8418393801744,9,15,0.6,"C. coli","tetracyclines"
"MS8","Member State 8",2017,"ESCCOL","AMP",10.3785176434968,172,314,0.547770700636943,"E. coli","aminopenicillins"
"MS8","Member State 8",2017,"SLMSPP","AMP",8.78191277937441,36,111,0.324324324324324,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2017,"ESCCOL","CEPH",0.244489865333062,55,314,0.17515923566879,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2017,"SLMSPP","CEPH",0.203443040917882,14,111,0.126126126126126,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2017,"CAMJEJ","MAC",12.7321446343968,11,193,0.0569948186528497,"C. jejuni","macrolides"
"MS8","Member State 8",2017,"CAMCOL","MAC",15.0346485280742,17,47,0.361702127659574,"C. coli","macrolides"
"MS8","Member State 8",2017,"ESCCOL","QALL",20.6722869737419,134,314,0.426751592356688,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2017,"CAMJEJ","QALL",15.2851304513345,123,194,0.634020618556701,"C. jejuni","fluoroquinolones and other quinolones"
"MS8","Member State 8",2017,"CAMCOL","QALL",15.7114343329393,35,47,0.74468085106383,"C. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2017,"SLMSPP","QALL",17.9796774824195,31,111,0.279279279279279,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2018,"CAMJEJ","TET",31.2107129256158,3,8,0.375,"C. jejuni","tetracyclines"
"MS8","Member State 8",2018,"CAMCOL","TET",57.170080692235,1,10,0.1,"C. coli","tetracyclines"
"MS8","Member State 8",2018,"ESCCOL","AMP",4.17015792420728,190,332,0.572289156626506,"E. coli","aminopenicillins"
"MS8","Member State 8",2018,"SLMSPP","AMP",5.11754500985314,33,104,0.317307692307692,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2018,"ESCCOL","CEPH",0.269916734196152,49,332,0.147590361445783,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2018,"SLMSPP","CEPH",0.176387407465141,5,102,0.0490196078431373,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2018,"CAMJEJ","MAC",3.32317915662865,5,191,0.0261780104712042,"C. jejuni","macrolides"
"MS8","Member State 8",2018,"CAMCOL","MAC",4.36256253794877,4,47,0.0851063829787234,"C. coli","macrolides"
"MS8","Member State 8",2018,"ESCCOL","QALL",5.64649262080975,140,332,0.421686746987952,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2018,"CAMJEJ","QALL",4.43961015635889,158,191,0.827225130890052,"C. jejuni","fluoroquinolones and other quinolones"
"MS8","Member State 8",2018,"CAMCOL","QALL",5.5673603877534,40,47,0.851063829787234,"C. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2018,"SLMSPP","QALL",4.68804964394998,14,103,0.135922330097087,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"CAMJEJ","TET",49.8915915397276,3,4,0.75,"C. jejuni","tetracyclines"
"MS8","Member State 8",2019,"CAMCOL","TET",39.3876774248548,0,2,0,"C. coli","tetracyclines"
"MS8","Member State 8",2019,"ESCCOL","AMP",6.29071014190014,218,332,0.656626506024096,"E. coli","aminopenicillins"
"MS8","Member State 8",2019,"SLMSPP","AMP",4.15875048612975,41,113,0.36283185840708,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2019,"ESCCOL","CEPH",0.266354564611197,62,332,0.186746987951807,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2019,"SLMSPP","CEPH",0.27482852516384,4,113,0.0353982300884956,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2019,"CAMJEJ","MAC",13.4646563724634,0,197,0,"C. jejuni","macrolides"
"MS8","Member State 8",2019,"CAMCOL","MAC",10.6561732438152,1,40,0.025,"C. coli","macrolides"
"MS8","Member State 8",2019,"ESCCOL","QALL",10.7258366627882,125,332,0.376506024096386,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"CAMJEJ","QALL",9.68408841677621,130,198,0.656565656565657,"C. jejuni","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"CAMCOL","QALL",8.18876535936513,30,40,0.75,"C. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2019,"SLMSPP","QALL",10.9838162597494,10,113,0.0884955752212389,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2020,"CAMJEJ","TET",61.7336308513805,0,1,0,"C. jejuni","tetracyclines"
"MS8","Member State 8",2020,"CAMCOL","TET",49.8165190493843,3,3,1,"C. coli","tetracyclines"
"MS8","Member State 8",2020,"ESCCOL","AMP",5.87970789590056,159,277,0.574007220216607,"E. coli","aminopenicillins"
"MS8","Member State 8",2020,"SLMSPP","AMP",7.12242282147024,42,164,0.25609756097561,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2020,"ESCCOL","CEPH",0.336809642692257,45,277,0.162454873646209,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"SLMSPP","CEPH",0.261028270546024,3,164,0.0182926829268293,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2020,"CAMJEJ","MAC",12.6866044306337,0,138,0,"C. jejuni","macrolides"
"MS8","Member State 8",2020,"CAMCOL","MAC",14.244725920747,1,34,0.0294117647058824,"C. coli","macrolides"
"MS8","Member State 8",2020,"ESCCOL","QALL",4.71071354390079,84,277,0.303249097472924,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2020,"CAMJEJ","QALL",5.40662923854787,112,138,0.811594202898551,"C. jejuni","fluoroquinolones and other quinolones"
"MS8","Member State 8",2020,"CAMCOL","QALL",4.22994060466758,28,34,0.823529411764706,"C. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2020,"SLMSPP","QALL",4.25383339110098,2,32,0.0625,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"CAMJEJ","TET",36.3908234633545,0,4,0,"C. jejuni","tetracyclines"
"MS8","Member State 8",2021,"CAMCOL","TET",28.1135448175852,1,1,1,"C. coli","tetracyclines"
"MS8","Member State 8",2021,"ESCCOL","AMP",7.33115767100307,192,299,0.642140468227425,"E. coli","aminopenicillins"
"MS8","Member State 8",2021,"SLMSPP","AMP",6.86041805898889,60,205,0.292682926829268,"Salmonella spp.","aminopenicillins"
"MS8","Member State 8",2021,"ESCCOL","CEPH",0.274406292118273,43,299,0.1438127090301,"E. coli","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2021,"SLMSPP","CEPH",0.252133597718477,0,205,0,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS8","Member State 8",2021,"CAMJEJ","MAC",14.213008504499,0,200,0,"C. jejuni","macrolides"
"MS8","Member State 8",2021,"CAMCOL","MAC",12.5769003108538,1,44,0.0227272727272727,"C. coli","macrolides"
"MS8","Member State 8",2021,"ESCCOL","QALL",11.362943867286,88,299,0.294314381270903,"E. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"CAMJEJ","QALL",6.99680799507196,164,200,0.82,"C. jejuni","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"CAMCOL","QALL",6.34862955816034,34,44,0.772727272727273,"C. coli","fluoroquinolones and other quinolones"
"MS8","Member State 8",2021,"SLMSPP","QALL",9.81415646180673,19,205,0.0926829268292683,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS1","Member State 1",2014,"CAMJEJ","TET",22.2301345098682,855,1957,0.436893203883495,"C. jejuni","tetracyclines"
"MS1","Member State 1",2014,"CAMCOL","TET",33.0773514160116,90,129,0.697674418604651,"C. coli","tetracyclines"
"MS1","Member State 1",2014,"SLMSPP","TET",25.0720385844773,245,714,0.343137254901961,"Salmonella spp.","tetracyclines"
"MS1","Member State 1",2014,"ESCCOL","AMP",9.18282041966385,3588,7126,0.503508279539714,"E. coli","aminopenicillins"
"MS1","Member State 1",2014,"SLMSPP","AMP",9.15766165397488,214,714,0.299719887955182,"Salmonella spp.","aminopenicillins"
"MS1","Member State 1",2014,"ESCCOL","CEPH",0.00522673747929045,450,7124,0.0631667602470522,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2014,"SLMSPP","CEPH",0.00388953607890736,8,714,0.0112044817927171,"Salmonella spp.","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2014,"CAMJEJ","MAC",8.84734486386358,45,2612,0.0172281776416539,"C. jejuni","macrolides"
"MS1","Member State 1",2014,"CAMCOL","MAC",6.52493404724221,33,167,0.197604790419162,"C. coli","macrolides"
"MS1","Member State 1",2014,"SLMSPP","MAC",6.52618423385657,5,714,0.00700280112044818,"Salmonella spp.","macrolides"
"MS1","Member State 1",2014,"ESCCOL","QALL",1.50090341247977,1089,7126,0.15282065674993,"E. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2014,"CAMJEJ","QALL",1.01246743319927,1825,3033,0.601714474118035,"C. jejuni","fluoroquinolones and other quinolones"
"MS1","Member State 1",2014,"CAMCOL","QALL",1.43062602907931,137,203,0.67487684729064,"C. coli","fluoroquinolones and other quinolones"
"MS1","Member State 1",2014,"SLMSPP","QALL",0.687545672990114,65,714,0.0910364145658263,"Salmonella spp.","fluoroquinolones and other quinolones"
"MS1","Member State 1",2015,"CAMJEJ","TET",38.5814372010027,713,1739,0.410005750431282,"C. jejuni","tetracyclines"
"MS1","Member State 1",2015,"CAMCOL","TET",25.415875023192,62,87,0.71264367816092,"C. coli","tetracyclines"
"MS1","Member State 1",2015,"SLMSPP","TET",28.9629255073499,221,787,0.280813214739517,"Salmonella spp.","tetracyclines"
"MS1","Member State 1",2015,"ESCCOL","AMP",9.06639095542928,3563,7070,0.503960396039604,"E. coli","aminopenicillins"
"MS1","Member State 1",2015,"SLMSPP","AMP",14.8692514378184,201,787,0.255400254129606,"Salmonella spp.","aminopenicillins"
"MS1","Member State 1",2015,"ESCCOL","CEPH",0.00249545257597058,476,7074,0.06728866270851,"E. coli","third- and fourth-generation cephalosporins "
"MS1","Member State 1",2015,"SLMSPP","CEPH",0.00268192200659734,9,787,0.01143583227446,"Salmonella spp.","third- and fourth-generation cephalosporins "
